"year","nbdsf","nddsf","vbdsf","vddsf","prate","dlwrf","pres","hgt","ugrd","vgrd","sh","tmp"
"1900",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1901",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1902",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1903",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1904",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1905",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1906",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1907",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1908",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1909",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1910",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1911",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1912",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1913",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1914",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1915",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1916",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1917",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1918",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1919",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1920",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1921",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1922",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1923",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1924",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1925",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1926",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1927",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1928",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1929",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1930",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1931",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1932",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1933",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1934",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1935",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1936",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1937",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1938",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
"1939",44.5953345910753,30.4738698205988,33.6420945160743,33.0133589723154,1.79406596460913e-05,267.07018442623,99293.9934975879,50,0.629336238558827,-0.386703434537669,0.00386598433240708,270.634482446264
