"year","nbdsf","nddsf","vbdsf","vddsf","prate","dlwrf","pres","hgt","ugrd","vgrd","sh","tmp"
"1900",41.56271450492,30.831463656032,31.3543284861677,33.4007522940347,1.37323193085154e-05,280.01459760274,99206.1519210188,50,0.691768546626992,-0.141818532551805,0.00406172722007185,273.924035362348
"1901",41.56271450492,30.831463656032,31.3543284861677,33.4007522940347,1.37323193085154e-05,280.01459760274,99206.1519210188,50,0.691768546626992,-0.141818532551805,0.00406172722007185,273.924035362348
"1902",41.56271450492,30.831463656032,31.3543284861677,33.4007522940347,1.37323193085154e-05,280.01459760274,99206.1519210188,50,0.691768546626992,-0.141818532551805,0.00406172722007185,273.924035362348
"1903",41.56271450492,30.831463656032,31.3543284861677,33.4007522940347,1.37323193085154e-05,280.01459760274,99206.1519210188,50,0.691768546626992,-0.141818532551805,0.00406172722007185,273.924035362348
"1904",41.56271450492,30.831463656032,31.3543284861677,33.4007522940347,1.37323193085154e-05,280.01459760274,99206.1519210188,50,0.691768546626992,-0.141818532551805,0.00406172722007185,273.924035362348
"1905",41.56271450492,30.831463656032,31.3543284861677,33.4007522940347,1.37323193085154e-05,280.01459760274,99206.1519210188,50,0.691768546626992,-0.141818532551805,0.00406172722007185,273.924035362348
"1906",41.56271450492,30.831463656032,31.3543284861677,33.4007522940347,1.37323193085154e-05,280.01459760274,99206.1519210188,50,0.691768546626992,-0.141818532551805,0.00406172722007185,273.924035362348
"1907",41.56271450492,30.831463656032,31.3543284861677,33.4007522940347,1.37323193085154e-05,280.01459760274,99206.1519210188,50,0.691768546626992,-0.141818532551805,0.00406172722007185,273.924035362348
"1908",41.56271450492,30.831463656032,31.3543284861677,33.4007522940347,1.37323193085154e-05,280.01459760274,99206.1519210188,50,0.691768546626992,-0.141818532551805,0.00406172722007185,273.924035362348
"1909",41.56271450492,30.831463656032,31.3543284861677,33.4007522940347,1.37323193085154e-05,280.01459760274,99206.1519210188,50,0.691768546626992,-0.141818532551805,0.00406172722007185,273.924035362348
